transaction_id,customer_id,transaction_date,product_category,quantity,unit_price,channel,is_churned,total_amount
TXN_00004313,CUST_00694,2024-11-21,Black Tea,4,77.29,Funan Mall Outlet,0,309.16
TXN_00004314,CUST_00250,2024-10-27,Oolong Tea,4,86.51,Online Store,0,346.04
TXN_00004315,CUST_00520,2024-10-13,Oolong Tea,2,41.86,Online Store,0,83.72
TXN_00004316,CUST_00078,2024-09-04,Floral Blend,3,59.89,Funan Mall Outlet,0,179.67000000000002
TXN_00004317,CUST_00051,2025-11-06,Premium Pu-erh,4,65.39,Online Store,0,261.56
TXN_00004318,CUST_00897,2025-06-18,Premium Pu-erh,2,38.94,Online Store,0,77.88
TXN_00004319,CUST_00920,2024-09-07,Black Tea,1,61.32,Funan Mall Outlet,0,61.32
TXN_00004320,CUST_00780,2024-11-14,Black Tea,3,31.3,Online Store,0,93.9
TXN_00004321,CUST_00225,2024-12-09,Floral Blend,4,22.9,Online Store,0,91.6
TXN_00004322,CUST_00050,2024-08-18,Premium Pu-erh,3,43.66,Online Store,0,130.98
TXN_00004323,CUST_00185,2025-10-19,Oolong Tea,2,76.54,Funan Mall Outlet,0,153.08
TXN_00004324,CUST_00033,2024-08-15,Green Tea,4,92.46,Online Store,0,369.84
TXN_00004325,CUST_00802,2024-03-25,Floral Blend,1,51.19,Funan Mall Outlet,1,51.19
TXN_00004326,CUST_00741,2025-05-14,Green Tea,1,67.85,Funan Mall Outlet,0,67.85
TXN_00004327,CUST_00130,2025-11-20,Oolong Tea,2,19.27,Online Store,0,38.54
TXN_00004328,CUST_00631,2024-11-18,Oolong Tea,1,91.4,Online Store,0,91.4
TXN_00004329,CUST_00442,2024-05-01,Green Tea,1,61.17,Online Store,0,61.17
TXN_00004330,CUST_00837,2025-08-02,Floral Blend,1,80.23,Funan Mall Outlet,0,80.23
TXN_00004331,CUST_00758,2024-04-11,Green Tea,1,81.5,Online Store,0,81.5
TXN_00004332,CUST_00431,2025-08-11,Floral Blend,1,33.08,Funan Mall Outlet,0,33.08
TXN_00004333,CUST_00703,2025-03-19,Floral Blend,1,57.63,Online Store,0,57.63
TXN_00004334,CUST_00496,2025-08-14,Black Tea,1,96.44,Online Store,1,96.44
TXN_00004335,CUST_00402,2025-01-10,Premium Pu-erh,4,18.07,Online Store,0,72.28
TXN_00004336,CUST_00322,2024-06-08,Premium Pu-erh,1,71.47,Funan Mall Outlet,0,71.47
TXN_00004337,CUST_00209,2024-05-10,Oolong Tea,4,96.6,Online Store,0,386.4
TXN_00004338,CUST_00614,2024-02-06,Black Tea,3,37.05,Online Store,0,111.14999999999999
TXN_00004339,CUST_00328,2025-06-04,Premium Pu-erh,2,87.53,Funan Mall Outlet,0,175.06
TXN_00004340,CUST_00371,2025-04-03,Floral Blend,1,94.03,Online Store,0,94.03
TXN_00004341,CUST_00459,2025-04-18,Floral Blend,2,77.24,Online Store,0,154.48
TXN_00004342,CUST_00132,2024-04-01,Green Tea,1,30.82,Funan Mall Outlet,0,30.82
TXN_00004343,CUST_00834,2025-04-01,Green Tea,4,40.06,Funan Mall Outlet,0,160.24
TXN_00004344,CUST_00650,2024-05-18,Floral Blend,1,13.22,Online Store,0,13.22
TXN_00004345,CUST_00120,2025-01-10,Floral Blend,3,84.83,Online Store,0,254.49
TXN_00004346,CUST_00605,2024-03-26,Green Tea,2,86.47,Funan Mall Outlet,0,172.94
TXN_00004347,CUST_00451,2025-06-21,Premium Pu-erh,2,66.94,Online Store,0,133.88
TXN_00004348,CUST_00964,2024-03-16,Oolong Tea,3,41.73,Funan Mall Outlet,0,125.19
TXN_00004349,CUST_00128,2024-09-14,Green Tea,4,16.91,Online Store,0,67.64
TXN_00004350,CUST_00090,2025-10-15,Premium Pu-erh,4,77.78,Online Store,0,311.12
TXN_00004351,CUST_00603,2025-01-01,Premium Pu-erh,3,75.39,Online Store,0,226.17000000000002
TXN_00004352,CUST_00574,2024-11-10,Premium Pu-erh,2,92.13,Online Store,0,184.26
TXN_00004353,CUST_00028,2024-12-24,Black Tea,1,75.75,Funan Mall Outlet,0,75.75
TXN_00004354,CUST_00721,2025-07-08,Black Tea,4,84.58,Online Store,0,338.32
TXN_00004355,CUST_00523,2024-11-10,Premium Pu-erh,1,77.14,Online Store,1,77.14
TXN_00004356,CUST_00332,2024-06-15,Floral Blend,2,66.76,Funan Mall Outlet,1,133.52
TXN_00004357,CUST_00296,2024-09-27,Black Tea,1,48.43,Online Store,1,48.43
TXN_00004358,CUST_00129,2025-03-11,Green Tea,3,91.19,Funan Mall Outlet,0,273.57
TXN_00004359,CUST_00292,2024-12-08,Black Tea,4,68.59,Funan Mall Outlet,1,274.36
TXN_00004360,CUST_00172,2025-01-13,Floral Blend,4,45.85,Funan Mall Outlet,0,183.4
TXN_00004361,CUST_00719,2025-09-29,Oolong Tea,3,17.51,Funan Mall Outlet,0,52.53
TXN_00004362,CUST_00943,2024-06-19,Black Tea,3,36.16,Online Store,1,108.47999999999999
TXN_00004363,CUST_00023,2025-02-01,Premium Pu-erh,4,58.94,Funan Mall Outlet,1,235.76
TXN_00004364,CUST_00098,2025-03-20,Premium Pu-erh,4,34.81,Funan Mall Outlet,0,139.24
TXN_00004365,CUST_00405,2025-08-03,Premium Pu-erh,4,29.91,Funan Mall Outlet,0,119.64
TXN_00004366,CUST_00355,2024-04-06,Oolong Tea,2,57.47,Online Store,0,114.94
TXN_00004367,CUST_00138,2025-03-08,Floral Blend,2,25.28,Funan Mall Outlet,0,50.56
TXN_00004368,CUST_00502,2025-01-28,Green Tea,2,82.04,Funan Mall Outlet,0,164.08
TXN_00004369,CUST_00825,2024-01-18,Floral Blend,1,53.59,Funan Mall Outlet,0,53.59
TXN_00004370,CUST_00173,2025-02-07,Oolong Tea,2,61.65,Online Store,0,123.3
TXN_00004371,CUST_00028,2024-04-30,Premium Pu-erh,4,23.26,Online Store,0,93.04
TXN_00004372,CUST_00930,2025-10-08,Floral Blend,2,39.21,Funan Mall Outlet,0,78.42
TXN_00004373,CUST_00495,2025-03-29,Green Tea,4,46.91,Online Store,1,187.64
TXN_00004374,CUST_00654,2025-03-30,Premium Pu-erh,3,82.74,Online Store,0,248.21999999999997
TXN_00004375,CUST_00827,2025-05-24,Green Tea,1,79.31,Funan Mall Outlet,0,79.31
TXN_00004376,CUST_00350,2024-08-10,Black Tea,1,30.07,Online Store,0,30.07
TXN_00004377,CUST_00553,2025-11-04,Green Tea,3,65.46,Online Store,0,196.38
TXN_00004378,CUST_00298,2025-04-26,Premium Pu-erh,4,31.91,Online Store,0,127.64
TXN_00004379,CUST_00719,2025-08-10,Black Tea,1,98.94,Online Store,0,98.94
TXN_00004380,CUST_00841,2025-07-02,Premium Pu-erh,2,95.69,Online Store,1,191.38
TXN_00004381,CUST_00944,2025-11-09,Premium Pu-erh,4,60.69,Online Store,0,242.76
TXN_00004382,CUST_00191,2025-04-18,Black Tea,1,72.9,Online Store,0,72.9
TXN_00004383,CUST_00671,2025-06-30,Green Tea,3,82.13,Funan Mall Outlet,0,246.39
TXN_00004384,CUST_00063,2024-05-04,Oolong Tea,4,74.89,Funan Mall Outlet,0,299.56
TXN_00004385,CUST_00754,2024-06-14,Oolong Tea,1,72.98,Online Store,0,72.98
TXN_00004386,CUST_00769,2024-04-17,Oolong Tea,3,96.27,Online Store,0,288.81
TXN_00004387,CUST_00663,2025-01-05,Oolong Tea,4,63.68,Online Store,0,254.72
TXN_00004388,CUST_00214,2024-12-11,Floral Blend,2,67.27,Funan Mall Outlet,0,134.54
TXN_00004389,CUST_00833,2024-07-11,Oolong Tea,4,86.43,Funan Mall Outlet,0,345.72
TXN_00004390,CUST_00165,2025-07-08,Black Tea,2,70.29,Online Store,0,140.58
TXN_00004391,CUST_00542,2024-12-20,Oolong Tea,4,75.96,Online Store,1,303.84
TXN_00004392,CUST_00882,2025-01-19,Premium Pu-erh,3,31.08,Funan Mall Outlet,0,93.24
TXN_00004393,CUST_00231,2025-06-04,Oolong Tea,2,43.41,Funan Mall Outlet,0,86.82
TXN_00004394,CUST_00793,2024-10-05,Green Tea,2,23.26,Online Store,0,46.52
TXN_00004395,CUST_00540,2025-09-12,Black Tea,4,55.52,Funan Mall Outlet,0,222.08
TXN_00004396,CUST_00194,2023-12-23,Black Tea,1,51.02,Funan Mall Outlet,0,51.02
TXN_00004397,CUST_00505,2024-10-25,Floral Blend,2,99.74,Funan Mall Outlet,0,199.48
TXN_00004398,CUST_00333,2025-10-24,Premium Pu-erh,4,65.01,Online Store,0,260.04
TXN_00004399,CUST_00767,2025-06-22,Black Tea,3,80.78,Funan Mall Outlet,0,242.34
TXN_00004400,CUST_00792,2024-12-02,Green Tea,4,40.06,Online Store,0,160.24
TXN_00004401,CUST_00303,2024-02-29,Oolong Tea,4,84.84,Funan Mall Outlet,0,339.36
TXN_00004402,CUST_00832,2025-04-11,Black Tea,2,65.36,Online Store,0,130.72
TXN_00004403,CUST_00436,2024-02-07,Green Tea,1,72.73,Online Store,1,72.73
TXN_00004404,CUST_00322,2025-09-09,Oolong Tea,3,36.5,Funan Mall Outlet,0,109.5
TXN_00004405,CUST_00501,2025-04-10,Floral Blend,2,59.38,Online Store,0,118.76
TXN_00004406,CUST_00857,2024-06-30,Black Tea,2,67.06,Online Store,0,134.12
TXN_00004407,CUST_00913,2024-07-09,Black Tea,2,63.02,Online Store,0,126.04
TXN_00004408,CUST_00392,2024-05-07,Green Tea,3,92.37,Online Store,0,277.11
TXN_00004409,CUST_00805,2024-08-25,Premium Pu-erh,1,90.84,Online Store,0,90.84
TXN_00004410,CUST_00598,2024-03-10,Floral Blend,3,97.39,Funan Mall Outlet,1,292.17
TXN_00004411,CUST_00148,2024-04-18,Premium Pu-erh,3,70.07,Online Store,0,210.20999999999998
TXN_00004412,CUST_00760,2024-09-19,Black Tea,1,97.47,Online Store,0,97.47
TXN_00004413,CUST_00832,2024-11-09,Premium Pu-erh,3,84.92,Online Store,0,254.76
TXN_00004414,CUST_00404,2024-03-24,Oolong Tea,4,34.37,Online Store,0,137.48
TXN_00004415,CUST_00282,2025-10-24,Floral Blend,3,48.47,Online Store,0,145.41
TXN_00004416,CUST_00361,2025-01-14,Premium Pu-erh,2,31.46,Online Store,0,62.92
TXN_00004417,CUST_00378,2025-01-18,Oolong Tea,3,10.38,Online Store,0,31.14
TXN_00004418,CUST_00197,2024-02-05,Green Tea,2,26.92,Online Store,1,53.84
TXN_00004419,CUST_00555,2025-06-12,Premium Pu-erh,3,10.37,Funan Mall Outlet,0,31.11
TXN_00004420,CUST_00355,2024-08-16,Floral Blend,2,74.79,Funan Mall Outlet,0,149.58
TXN_00004421,CUST_00539,2024-12-13,Oolong Tea,2,48.3,Online Store,1,96.6
TXN_00004422,CUST_00428,2024-05-08,Premium Pu-erh,2,38.13,Online Store,0,76.26
TXN_00004423,CUST_00016,2025-03-08,Green Tea,1,78.55,Funan Mall Outlet,0,78.55
TXN_00004424,CUST_00638,2024-08-20,Premium Pu-erh,3,84.92,Online Store,0,254.76
TXN_00004425,CUST_00378,2024-03-11,Oolong Tea,3,97.78,Funan Mall Outlet,1,293.34000000000003
TXN_00004426,CUST_00679,2024-07-01,Premium Pu-erh,4,67.78,Online Store,0,271.12
TXN_00004427,CUST_00505,2024-08-21,Floral Blend,4,51.54,Online Store,0,206.16
TXN_00004428,CUST_00755,2024-03-01,Black Tea,4,37.47,Funan Mall Outlet,0,149.88
TXN_00004429,CUST_00898,2025-07-12,Oolong Tea,3,30.01,Funan Mall Outlet,0,90.03
TXN_00004430,CUST_00075,2025-04-02,Oolong Tea,1,29.16,Online Store,0,29.16
TXN_00004431,CUST_00230,2025-06-06,Oolong Tea,2,46.83,Online Store,0,93.66
TXN_00004432,CUST_00715,2024-02-07,Oolong Tea,3,99.26,Online Store,1,297.78000000000003
TXN_00004433,CUST_00961,2024-09-22,Premium Pu-erh,1,10.08,Funan Mall Outlet,0,10.08
TXN_00004434,CUST_00247,2024-07-13,Floral Blend,1,27.75,Funan Mall Outlet,0,27.75
TXN_00004435,CUST_00301,2024-03-29,Green Tea,3,26.96,Online Store,0,80.88
TXN_00004436,CUST_00725,2025-03-18,Floral Blend,2,74.54,Online Store,0,149.08
TXN_00004437,CUST_00214,2024-01-25,Oolong Tea,1,41.72,Online Store,1,41.72
TXN_00004438,CUST_00157,2025-02-11,Premium Pu-erh,3,51.15,Online Store,0,153.45
TXN_00004439,CUST_00068,2024-07-05,Premium Pu-erh,2,23.38,Online Store,0,46.76
TXN_00004440,CUST_00392,2024-12-19,Oolong Tea,4,46.45,Funan Mall Outlet,0,185.8
TXN_00004441,CUST_00084,2025-03-27,Premium Pu-erh,1,19.29,Online Store,0,19.29
TXN_00004442,CUST_00266,2025-01-03,Oolong Tea,1,57.97,Online Store,0,57.97
TXN_00004443,CUST_00068,2024-08-14,Floral Blend,3,18.81,Funan Mall Outlet,0,56.42999999999999
TXN_00004444,CUST_00610,2024-10-11,Black Tea,3,81.15,Online Store,0,243.45000000000002
TXN_00004445,CUST_00346,2025-03-27,Premium Pu-erh,2,60.99,Online Store,0,121.98
TXN_00004446,CUST_00961,2025-05-10,Oolong Tea,4,75.16,Online Store,0,300.64
TXN_00004447,CUST_00727,2024-04-06,Oolong Tea,4,47.67,Online Store,0,190.68
TXN_00004448,CUST_00926,2024-07-13,Premium Pu-erh,3,44.33,Funan Mall Outlet,0,132.99
TXN_00004449,CUST_00672,2024-05-10,Green Tea,3,18.84,Funan Mall Outlet,0,56.519999999999996
TXN_00004450,CUST_00422,2025-01-24,Oolong Tea,2,57.15,Online Store,0,114.3
TXN_00004451,CUST_00605,2025-04-04,Premium Pu-erh,3,56.31,Online Store,1,168.93
TXN_00004452,CUST_00173,2025-06-23,Oolong Tea,2,52.13,Online Store,0,104.26
TXN_00004453,CUST_00676,2024-06-17,Green Tea,2,76.65,Online Store,0,153.3
TXN_00004454,CUST_00114,2025-12-06,Black Tea,4,84.93,Online Store,0,339.72
TXN_00004455,CUST_00219,2024-03-26,Green Tea,2,77.57,Online Store,0,155.14
TXN_00004456,CUST_00955,2024-04-21,Floral Blend,4,22.95,Online Store,0,91.8
TXN_00004457,CUST_00030,2024-08-04,Premium Pu-erh,4,65.99,Online Store,0,263.96
TXN_00004458,CUST_00522,2024-09-07,Green Tea,4,17.23,Funan Mall Outlet,0,68.92
TXN_00004459,CUST_00342,2023-12-26,Black Tea,3,72.52,Funan Mall Outlet,0,217.56
TXN_00004460,CUST_00376,2024-05-05,Oolong Tea,4,44.37,Funan Mall Outlet,0,177.48
TXN_00004461,CUST_00129,2024-08-26,Premium Pu-erh,2,21.92,Online Store,0,43.84
TXN_00004462,CUST_00999,2024-03-23,Green Tea,3,87.58,Funan Mall Outlet,0,262.74
TXN_00004463,CUST_00616,2025-10-09,Black Tea,2,65.26,Funan Mall Outlet,0,130.52
TXN_00004464,CUST_00538,2025-05-09,Green Tea,3,41.93,Funan Mall Outlet,1,125.78999999999999
TXN_00004465,CUST_00738,2024-06-13,Floral Blend,2,12.77,Online Store,0,25.54
TXN_00004466,CUST_00001,2025-06-29,Premium Pu-erh,1,58.36,Funan Mall Outlet,0,58.36
TXN_00004467,CUST_00870,2024-05-22,Oolong Tea,1,93.09,Online Store,0,93.09
TXN_00004468,CUST_00100,2025-03-29,Black Tea,1,63.67,Funan Mall Outlet,0,63.67
TXN_00004469,CUST_00532,2025-07-14,Green Tea,2,97.45,Online Store,0,194.9
TXN_00004470,CUST_00057,2025-05-18,Premium Pu-erh,3,22.28,Funan Mall Outlet,0,66.84
TXN_00004471,CUST_00388,2025-08-14,Green Tea,4,61.15,Funan Mall Outlet,0,244.6
TXN_00004472,CUST_00691,2025-11-06,Premium Pu-erh,4,81.83,Online Store,0,327.32
TXN_00004473,CUST_00940,2024-01-11,Floral Blend,2,57.3,Online Store,0,114.6
TXN_00004474,CUST_00340,2025-05-01,Green Tea,2,18.2,Online Store,1,36.4
TXN_00004475,CUST_00860,2024-11-22,Floral Blend,2,62.46,Online Store,0,124.92
TXN_00004476,CUST_00019,2024-02-02,Black Tea,2,65.06,Online Store,0,130.12
TXN_00004477,CUST_00254,2024-05-13,Floral Blend,4,75.58,Online Store,0,302.32
TXN_00004478,CUST_00316,2025-04-24,Premium Pu-erh,3,78.51,Funan Mall Outlet,0,235.53000000000003
TXN_00004479,CUST_00037,2024-11-23,Black Tea,4,79.37,Online Store,0,317.48
TXN_00004480,CUST_00659,2024-04-22,Green Tea,2,69.71,Funan Mall Outlet,0,139.42
TXN_00004481,CUST_00536,2024-07-20,Green Tea,1,29.42,Funan Mall Outlet,1,29.42
TXN_00004482,CUST_00385,2024-03-04,Premium Pu-erh,4,46.38,Funan Mall Outlet,0,185.52
TXN_00004483,CUST_00632,2024-08-31,Oolong Tea,1,79.85,Funan Mall Outlet,0,79.85
TXN_00004484,CUST_00927,2025-10-15,Oolong Tea,1,95.81,Online Store,0,95.81
TXN_00004485,CUST_00025,2024-02-11,Green Tea,2,17.11,Funan Mall Outlet,0,34.22
TXN_00004486,CUST_00453,2024-03-06,Premium Pu-erh,4,58.2,Online Store,0,232.8
TXN_00004487,CUST_00680,2023-12-13,Oolong Tea,3,38.13,Funan Mall Outlet,0,114.39000000000001
TXN_00004488,CUST_00322,2024-07-13,Floral Blend,4,30.29,Funan Mall Outlet,1,121.16
TXN_00004489,CUST_00736,2025-05-02,Green Tea,3,55.52,Funan Mall Outlet,0,166.56
TXN_00004490,CUST_00512,2025-10-19,Floral Blend,3,64.55,Online Store,0,193.64999999999998
TXN_00004491,CUST_00818,2024-08-18,Premium Pu-erh,2,10.88,Online Store,1,21.76
TXN_00004492,CUST_00772,2025-06-17,Floral Blend,3,80.22,Funan Mall Outlet,0,240.66
TXN_00004493,CUST_00012,2025-07-10,Oolong Tea,4,83.79,Funan Mall Outlet,0,335.16
TXN_00004494,CUST_00914,2025-11-17,Oolong Tea,4,96.9,Online Store,0,387.6
TXN_00004495,CUST_00907,2023-12-19,Black Tea,1,26.26,Funan Mall Outlet,0,26.26
TXN_00004496,CUST_00559,2024-05-09,Green Tea,3,63.51,Online Store,0,190.53
TXN_00004497,CUST_00920,2024-12-29,Premium Pu-erh,2,48.4,Funan Mall Outlet,0,96.8
TXN_00004498,CUST_00824,2025-03-20,Green Tea,2,40.13,Funan Mall Outlet,0,80.26
TXN_00004499,CUST_00370,2025-10-02,Floral Blend,4,60.91,Online Store,0,243.64
TXN_00004500,CUST_00290,2023-12-18,Premium Pu-erh,3,80.41,Online Store,1,241.23
TXN_00004501,CUST_00331,2025-06-01,Premium Pu-erh,2,12.07,Funan Mall Outlet,0,24.14
TXN_00004502,CUST_00605,2025-01-04,Oolong Tea,3,97.25,Online Store,0,291.75
TXN_00004503,CUST_00260,2024-12-25,Floral Blend,3,82.89,Online Store,0,248.67000000000002
TXN_00004504,CUST_00993,2025-04-30,Oolong Tea,1,77.6,Funan Mall Outlet,0,77.6
TXN_00004505,CUST_00789,2024-03-16,Oolong Tea,2,78.43,Funan Mall Outlet,0,156.86
TXN_00004506,CUST_00870,2024-12-31,Black Tea,1,45.02,Online Store,0,45.02
TXN_00004507,CUST_00204,2024-02-06,Oolong Tea,2,77.65,Online Store,0,155.3
TXN_00004508,CUST_00696,2023-12-28,Green Tea,3,44.81,Online Store,0,134.43
TXN_00004509,CUST_00686,2024-12-04,Premium Pu-erh,2,90.88,Funan Mall Outlet,0,181.76
TXN_00004510,CUST_00949,2025-01-20,Oolong Tea,4,25.95,Online Store,0,103.8
TXN_00004511,CUST_00386,2025-09-17,Green Tea,3,36.31,Funan Mall Outlet,0,108.93
TXN_00004512,CUST_00891,2025-11-29,Floral Blend,2,59.62,Funan Mall Outlet,0,119.24
TXN_00004513,CUST_00820,2024-05-11,Premium Pu-erh,1,38.73,Online Store,0,38.73
TXN_00004514,CUST_00467,2024-08-21,Floral Blend,1,48.18,Online Store,0,48.18
TXN_00004515,CUST_00414,2025-11-07,Green Tea,3,54.32,Funan Mall Outlet,0,162.96
TXN_00004516,CUST_00068,2024-10-18,Floral Blend,1,87.07,Online Store,0,87.07
TXN_00004517,CUST_00471,2024-10-05,Floral Blend,3,57.09,Funan Mall Outlet,1,171.27
TXN_00004518,CUST_00103,2025-05-13,Floral Blend,3,42.62,Funan Mall Outlet,0,127.85999999999999
TXN_00004519,CUST_00757,2025-09-20,Oolong Tea,3,32.3,Funan Mall Outlet,0,96.89999999999999
TXN_00004520,CUST_00160,2023-12-22,Oolong Tea,2,46.78,Online Store,0,93.56
TXN_00004521,CUST_00199,2024-02-28,Oolong Tea,3,56.42,Online Store,0,169.26
TXN_00004522,CUST_00215,2025-04-20,Premium Pu-erh,1,77.15,Funan Mall Outlet,0,77.15
TXN_00004523,CUST_00945,2024-04-22,Green Tea,4,20.89,Funan Mall Outlet,1,83.56
TXN_00004524,CUST_00211,2024-11-19,Oolong Tea,2,29.94,Online Store,0,59.88
TXN_00004525,CUST_00507,2025-01-29,Floral Blend,1,44.17,Online Store,0,44.17
TXN_00004526,CUST_00015,2024-11-12,Floral Blend,3,42.44,Online Store,0,127.32
TXN_00004527,CUST_00497,2025-02-09,Floral Blend,3,45.26,Funan Mall Outlet,0,135.78
TXN_00004528,CUST_00883,2025-03-08,Floral Blend,4,81.42,Online Store,0,325.68
TXN_00004529,CUST_00331,2024-05-01,Black Tea,1,39.17,Funan Mall Outlet,0,39.17
TXN_00004530,CUST_00716,2025-01-30,Premium Pu-erh,2,55.17,Funan Mall Outlet,1,110.34
TXN_00004531,CUST_00876,2024-10-08,Green Tea,1,66.15,Funan Mall Outlet,0,66.15
TXN_00004532,CUST_00550,2025-02-02,Green Tea,3,30.9,Funan Mall Outlet,0,92.69999999999999
TXN_00004533,CUST_00600,2025-03-09,Oolong Tea,2,74.68,Funan Mall Outlet,0,149.36
TXN_00004534,CUST_00941,2024-02-24,Black Tea,3,59.24,Online Store,0,177.72
TXN_00004535,CUST_00255,2024-09-02,Green Tea,3,50.21,Online Store,0,150.63
TXN_00004536,CUST_00991,2024-04-10,Premium Pu-erh,1,82.88,Funan Mall Outlet,0,82.88
TXN_00004537,CUST_00765,2025-11-23,Floral Blend,4,31.91,Online Store,1,127.64
TXN_00004538,CUST_00727,2025-04-18,Oolong Tea,3,89.49,Online Store,0,268.46999999999997
TXN_00004539,CUST_00879,2025-01-20,Premium Pu-erh,1,60.49,Online Store,0,60.49
TXN_00004540,CUST_00814,2025-05-26,Green Tea,2,64.83,Online Store,0,129.66
TXN_00004541,CUST_00171,2025-06-23,Black Tea,4,88.76,Funan Mall Outlet,0,355.04
TXN_00004542,CUST_00648,2025-10-18,Oolong Tea,3,83.58,Funan Mall Outlet,0,250.74
TXN_00004543,CUST_00999,2024-09-11,Green Tea,3,64.14,Online Store,0,192.42000000000002
TXN_00004544,CUST_00497,2024-01-02,Oolong Tea,2,77.79,Funan Mall Outlet,0,155.58
TXN_00004545,CUST_00470,2024-10-11,Green Tea,1,49.0,Online Store,0,49.0
TXN_00004546,CUST_00383,2025-10-10,Floral Blend,3,59.26,Funan Mall Outlet,0,177.78
TXN_00004547,CUST_00689,2025-07-29,Black Tea,2,15.59,Online Store,1,31.18
TXN_00004548,CUST_00588,2024-04-10,Floral Blend,3,18.09,Funan Mall Outlet,0,54.269999999999996
TXN_00004549,CUST_00699,2025-01-19,Green Tea,1,84.65,Online Store,1,84.65
TXN_00004550,CUST_00506,2024-01-24,Premium Pu-erh,4,15.37,Online Store,1,61.48
TXN_00004551,CUST_00991,2024-08-30,Floral Blend,1,25.25,Funan Mall Outlet,1,25.25
TXN_00004552,CUST_00526,2024-04-21,Premium Pu-erh,1,81.62,Online Store,1,81.62
TXN_00004553,CUST_00803,2024-07-09,Green Tea,1,10.1,Funan Mall Outlet,0,10.1
TXN_00004554,CUST_00830,2024-10-14,Black Tea,2,35.42,Funan Mall Outlet,0,70.84
TXN_00004555,CUST_00324,2024-08-13,Premium Pu-erh,3,62.56,Online Store,0,187.68
TXN_00004556,CUST_00213,2025-10-20,Green Tea,4,63.59,Funan Mall Outlet,0,254.36
TXN_00004557,CUST_00207,2025-03-13,Premium Pu-erh,2,79.94,Online Store,0,159.88
TXN_00004558,CUST_00168,2024-12-15,Floral Blend,1,55.53,Online Store,0,55.53
TXN_00004559,CUST_00329,2025-07-16,Green Tea,4,55.85,Funan Mall Outlet,0,223.4
TXN_00004560,CUST_00279,2024-10-05,Floral Blend,1,75.28,Online Store,0,75.28
TXN_00004561,CUST_00977,2024-05-29,Oolong Tea,1,54.88,Funan Mall Outlet,1,54.88
TXN_00004562,CUST_00304,2025-08-20,Green Tea,1,64.76,Online Store,0,64.76
TXN_00004563,CUST_00145,2024-11-15,Premium Pu-erh,4,90.8,Funan Mall Outlet,0,363.2
TXN_00004564,CUST_00774,2025-03-17,Oolong Tea,3,46.13,Online Store,0,138.39000000000001
TXN_00004565,CUST_00515,2024-10-06,Floral Blend,1,44.66,Online Store,0,44.66
TXN_00004566,CUST_00089,2024-08-12,Floral Blend,3,10.32,Funan Mall Outlet,0,30.96
TXN_00004567,CUST_00452,2024-06-05,Premium Pu-erh,4,65.21,Online Store,0,260.84
TXN_00004568,CUST_00059,2025-01-30,Oolong Tea,4,12.68,Funan Mall Outlet,0,50.72
TXN_00004569,CUST_00310,2024-10-03,Black Tea,1,55.37,Online Store,0,55.37
TXN_00004570,CUST_00527,2025-11-26,Premium Pu-erh,3,82.38,Online Store,0,247.14
TXN_00004571,CUST_00226,2024-05-14,Floral Blend,3,59.49,Funan Mall Outlet,0,178.47
TXN_00004572,CUST_00473,2024-07-27,Green Tea,1,34.27,Online Store,0,34.27
TXN_00004573,CUST_00977,2024-09-13,Oolong Tea,2,80.76,Online Store,0,161.52
TXN_00004574,CUST_00540,2024-01-13,Black Tea,2,34.27,Funan Mall Outlet,1,68.54
TXN_00004575,CUST_00662,2024-10-09,Green Tea,4,75.97,Funan Mall Outlet,0,303.88
TXN_00004576,CUST_00756,2025-05-26,Oolong Tea,4,64.92,Online Store,0,259.68
TXN_00004577,CUST_00781,2025-07-08,Premium Pu-erh,2,25.3,Online Store,1,50.6
TXN_00004578,CUST_00078,2025-03-16,Premium Pu-erh,2,91.46,Funan Mall Outlet,1,182.92
TXN_00004579,CUST_00432,2025-03-10,Oolong Tea,2,28.06,Funan Mall Outlet,0,56.12
TXN_00004580,CUST_00800,2024-02-19,Black Tea,1,99.06,Funan Mall Outlet,0,99.06
TXN_00004581,CUST_00152,2024-09-12,Oolong Tea,1,10.66,Funan Mall Outlet,0,10.66
TXN_00004582,CUST_00788,2024-09-01,Green Tea,1,33.71,Online Store,0,33.71
TXN_00004583,CUST_00400,2024-12-13,Green Tea,1,27.99,Funan Mall Outlet,0,27.99
TXN_00004584,CUST_00278,2024-09-03,Premium Pu-erh,1,11.26,Funan Mall Outlet,0,11.26
TXN_00004585,CUST_00056,2024-06-27,Oolong Tea,1,75.91,Online Store,0,75.91
TXN_00004586,CUST_00976,2025-01-25,Premium Pu-erh,4,72.41,Online Store,0,289.64
TXN_00004587,CUST_00185,2024-01-05,Black Tea,3,81.31,Online Store,0,243.93
TXN_00004588,CUST_00397,2025-03-21,Green Tea,4,33.1,Funan Mall Outlet,1,132.4
TXN_00004589,CUST_00604,2024-04-22,Floral Blend,3,49.99,Online Store,0,149.97
TXN_00004590,CUST_00787,2024-08-19,Floral Blend,4,69.32,Online Store,0,277.28
TXN_00004591,CUST_00157,2024-06-19,Oolong Tea,4,49.58,Online Store,0,198.32
TXN_00004592,CUST_00786,2025-11-22,Oolong Tea,1,72.76,Online Store,0,72.76
TXN_00004593,CUST_00692,2025-09-05,Floral Blend,1,67.06,Online Store,0,67.06
TXN_00004594,CUST_00358,2024-11-03,Oolong Tea,3,20.32,Funan Mall Outlet,0,60.96
